1,0.5403023058681398 ,0.8414709848078965
1,0.5403023058681398 ,7.274379414605454
1,0.5403023058681398 ,3.810240217616415
1,0.5403023058681398 ,-48.435359699707405
1,0.5403023058681398 ,-119.86553433289231
1,0.5403023058681398 ,-60.353747610967986
1,0.5403023058681398 ,225.34640336054466
1,0.5403023058681398 ,506.5514222711715
1,0.5403023058681398 ,300.43437574124056
1,0.5403023058681398 ,-544.0211108893698
1,0.5403023058681398 ,-1330.9869649189864
1,0.5403023058681398 ,-927.1980023047515
1,0.5403023058681398 ,923.1069799081301
1,0.5403023058681398 ,2718.226584026724
1,0.5403023058681398 ,2194.7214605302693
1,0.5403023058681398 ,-1179.2519850601075
1,0.5403023058681398 ,-4723.345877604263
1,0.5403023058681398 ,-4379.757623172415
1,0.5403023058681398 ,1028.0077810781902
1,0.5403023058681398 ,7303.562005821022
1,0.5403023058681398 ,7748.267868482415
1,0.5403023058681398 ,-94.24874132422048
1,0.5403023058681398 ,-10295.9636575993
1,0.5403023058681398 ,-12518.71527637957
1,0.5403023058681398 ,-2067.9960952777037
1,0.5403023058681398 ,13402.727325629497
1,0.5403023058681398 ,18824.347398785834
1,0.5403023058681398 ,5946.9238649343415
1,0.5403023058681398 ,-16185.366802070066
1,0.5403023058681398 ,-26676.85385050727
1,0.5403023058681398 ,-12036.68549181943
1,0.5403023058681398 ,18069.149490927717
1,0.5403023058681398 ,35933.83251667486
1,0.5403023058681398 ,20795.065895261418
1,0.5403023058681398 ,-18358.331954647474
1,0.5403023058681398 ,-46272.43418624201
1,0.5403023058681398 ,-32597.137068932094
1,0.5403023058681398 ,16262.336650941392
1,0.5403023058681398 ,57171.3785189858
1,0.5403023058681398 ,47687.242270678325
1,0.5403023058681398 ,-10932.432956689348
1,0.5403023058681398 ,-67903.24844197348
1,0.5403023058681398 ,-66131.91446217196
1,0.5403023058681398 ,1507.92078817955
1,0.5403023058681398 ,77538.58367317154
1,0.5403023058681398 ,87776.4706067445
1,0.5403023058681398 ,12829.732322777392
1,0.5403023058681398 ,-84962.81950510696
